state,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
29,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,90
29,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,68
29,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,138
29,0,0,0,0,0,0,0,0,0,0,6698,0,0,0,0,0,6698
29,0,0,0,0,0,0,0,0,0,0,2104,0,0,0,2104,0,2104
29,0,0,0,0,0,0,0,0,0,0,3603,0,0,3603,0,0,3603
29,0,0,0,0,0,0,0,0,0,0,101,0,0,101,0,101,101
29,0,0,0,0,0,0,0,0,0,0,2465,0,0,2465,2465,0,2465
29,0,0,0,0,0,0,0,0,0,0,395,0,395,0,0,0,395
29,0,0,0,0,0,0,0,0,0,0,161,0,161,0,161,0,161
29,0,0,0,0,0,0,0,0,0,0,490,0,490,490,0,0,490
29,0,0,0,0,0,0,0,0,0,0,650,0,650,650,650,0,650
29,0,0,0,0,0,0,0,0,0,0,132,132,0,0,0,0,132
29,0,0,0,0,0,0,0,0,0,0,92,92,0,0,92,0,92
29,0,0,0,0,0,0,0,0,0,0,62,62,0,62,0,0,62
29,0,0,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,1998
29,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,26
29,0,0,0,0,0,0,0,567,0,0,0,0,0,567,0,0,567
29,0,0,0,0,0,0,0,436,0,0,0,0,0,436,436,0,436
29,0,0,0,0,0,0,0,69,0,0,0,0,69,0,0,0,69
29,0,0,0,0,0,0,0,158,0,0,158,0,0,0,0,0,158
29,0,0,0,0,0,0,1872,0,0,0,0,0,0,0,0,0,1872
29,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,177,177
29,0,0,0,0,0,0,204,0,0,0,0,0,0,0,204,204,204
29,0,0,0,0,0,0,197,0,0,0,197,0,0,0,0,0,197
29,0,0,0,0,0,0,59,0,0,0,59,0,0,0,59,0,59
29,0,0,0,0,0,0,67,0,0,0,67,67,0,0,0,0,67
29,0,0,0,0,0,0,28,28,0,28,0,0,0,0,28,28,28
29,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,104
29,0,0,0,0,0,112,0,0,0,0,0,0,0,0,112,112,112
29,0,0,0,0,0,19,0,0,0,0,0,0,0,19,19,0,19
